UsageDate,SubscriptionId,SubscriptionName,ResourceGroup,ResourceId,ResourceName,ServiceName,MeterCategory,MeterName,ResourceLocation,ChargeType,Quantity,UnitOfMeasure,PreTaxCost,Currency
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-identity-corp-004,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-identity-corp-004/providers/Microsoft.ContainerRegistry/registries/res01182,res01182,Container Registry,Containers,Build Minutes,northeurope,Usage,39.6034,10 GB,4.0328,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-data-dev-001,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-data-dev-001/providers/Microsoft.Compute/virtualMachines/res01350,res01350,Virtual Machines,Compute,Standard_D2s_v5,uksouth,Usage,122.8127,1 Hour,114.5991,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-network-hub-004,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-network-hub-004/providers/Microsoft.EventHub/namespaces/res00110,res00110,Event Hubs,Analytics,Throughput Unit,germanywestcentral,Usage,147.1576,1 GB/Month,4.6881,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-backup-corp-001,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-backup-corp-001/providers/Microsoft.Sql/servers/databases/res01654,res01654,Azure SQL Database,Databases,General Purpose,germanywestcentral,Usage,44.0061,1 GB,106.2485,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-app-prod-001,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-app-prod-001/providers/Microsoft.Network/virtualNetworks/res00342,res00342,Virtual Network,Networking,VNet Peering,global,Usage,15.1499,1M Operations,10.8018,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-monitoring-hub-003,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-monitoring-hub-003/providers/Microsoft.DocumentDB/databaseAccounts/res00826,res00826,Azure Cosmos DB,Databases,Serverless,northeurope,Usage,63.4509,1 Hour,87.5071,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-security-dev-001,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-security-dev-001/providers/Microsoft.Databricks/workspaces/res00833,res00833,Azure Databricks,Analytics,Standard DBU,francecentral,Usage,212.7721,1 GB/Month,67.3287,USD
2026-06-15,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-identity-hub-002,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-identity-hub-002/providers/Microsoft.RecoveryServices/vaults/res00862,res00862,Azure Backup,Storage,Backup Storage LRS,uksouth,Usage,115.3381,100 Hours,19.7429,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-compute-test-001,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-compute-test-001/providers/Microsoft.Network/ddosProtectionPlans/res00735,res00735,Azure DDoS Protection,Networking,Data Processed,germanywestcentral,Usage,34.3952,1 Hour,33.9055,USD
2026-06-15,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-monitoring-test-004,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-monitoring-test-004/providers/Microsoft.Sql/managedInstances/res00982,res00982,Azure SQL Managed Instance,Databases,vCore BC,francecentral,Usage,42.1468,10 GB,67.8081,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-app-test-004,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-app-test-004/providers/Microsoft.Databricks/workspaces/res01426,res01426,Azure Databricks,Analytics,Jobs Compute DBU,westeurope,Usage,65.0512,1 GB/Month,93.659,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-data-dev-002,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-data-dev-002/providers/Microsoft.Storage/storageAccounts/res01506,res01506,Storage,Storage,Hot LRS,germanywestcentral,Usage,67.4234,100 Hours,32.9954,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-network-corp-003,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-network-corp-003/providers/Microsoft.Security/pricings/res00896,res00896,Microsoft Defender for Cloud,Security,Defender for Storage,northeurope,Usage,180.1211,1 GB/Month,32.5993,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-data-dev-004,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-data-dev-004/providers/Microsoft.ServiceBus/namespaces/res01324,res01324,Service Bus,Integration,Premium Messaging Unit,germanywestcentral,Usage,94.6108,1 Unit,9.2182,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-app-dev-001,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-app-dev-001/providers/Microsoft.OperationalInsights/workspaces/res00370,res00370,Log Analytics,Management and Governance,Basic Logs,francecentral,Usage,127.0256,1 GB/Month,30.2103,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-data-corp-001,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-data-corp-001/providers/Microsoft.Security/pricings/res00229,res00229,Microsoft Defender for Cloud,Security,Defender for Servers P2,westeurope,Usage,15.449,1 GB,40.5106,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-monitoring-prod-004,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-monitoring-prod-004/providers/Microsoft.Storage/storageAccounts/res01204,res01204,Storage,Storage,Cool LRS,westeurope,Usage,29.0152,1 GB/Month,63.9697,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-monitoring-test-003,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-monitoring-test-003/providers/Microsoft.Sql/managedInstances/res00245,res00245,Azure SQL Managed Instance,Databases,vCore BC,global,Usage,182.3649,1M Operations,98.5367,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-backup-corp-002,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-backup-corp-002/providers/Microsoft.ContainerRegistry/registries/res01364,res01364,Container Registry,Containers,Build Minutes,francecentral,Usage,165.9478,10 GB,10.5451,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-security-test-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-security-test-002/providers/Microsoft.Compute/virtualMachines/res01738,res01738,Virtual Machines,Compute,Standard_B2ms,swedencentral,Usage,217.3097,1 Hour,105.4666,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-identity-prod-004,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-identity-prod-004/providers/Microsoft.ContainerRegistry/registries/res01520,res01520,Container Registry,Containers,Premium Registry,francecentral,Usage,193.4605,100 Hours,5.8208,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-app-prod-002,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-app-prod-002/providers/Microsoft.Network/ddosProtectionPlans/res00128,res00128,Azure DDoS Protection,Networking,Data Processed,germanywestcentral,Usage,40.6157,1 GB,47.5038,USD
2026-06-15,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-backup-dev-004,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-backup-dev-004/providers/Microsoft.EventHub/namespaces/res00886,res00886,Event Hubs,Analytics,Capture,global,Usage,51.474,1 GB/Month,29.8223,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-network-prod-003,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-network-prod-003/providers/Microsoft.ContainerRegistry/registries/res01938,res01938,Container Registry,Containers,Premium Registry,germanywestcentral,Usage,111.0113,1 GB/Month,6.144,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-shared-corp-003,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-shared-corp-003/providers/Microsoft.Insights/components/res01463,res01463,Azure Monitor,Management and Governance,Application Insights,northeurope,Usage,84.7937,1 Hour,9.9041,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-network-hub-003,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-network-hub-003/providers/Microsoft.EventHub/namespaces/res00767,res00767,Event Hubs,Analytics,Capture,swedencentral,Usage,18.3735,1 GB/Month,10.7083,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-shared-corp-002,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-shared-corp-002/providers/Microsoft.ServiceBus/namespaces/res00876,res00876,Service Bus,Integration,Premium Messaging Unit,westeurope,Usage,34.1989,1 Hour,8.1387,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-compute-test-001,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-compute-test-001/providers/Microsoft.KeyVault/vaults/res00064,res00064,Key Vault,Security,Operations,global,Usage,204.469,1 GB/Month,1.0107,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-data-test-003,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-data-test-003/providers/Microsoft.Compute/virtualMachines/res01572,res01572,Virtual Machines,Compute,Standard_D2s_v5,uksouth,Usage,166.0357,100 Hours,99.207,USD
2026-06-15,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-shared-dev-004,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-shared-dev-004/providers/Microsoft.ServiceBus/namespaces/res01161,res01161,Service Bus,Integration,Premium Messaging Unit,global,Usage,79.4042,1 GB/Month,18.5538,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-backup-test-001,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-backup-test-001/providers/Microsoft.EventHub/namespaces/res00606,res00606,Event Hubs,Analytics,Throughput Unit,germanywestcentral,Usage,190.0972,100 Hours,21.0955,USD
2026-06-15,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-shared-hub-002,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-shared-hub-002/providers/Microsoft.Network/azureFirewalls/res00595,res00595,Azure Firewall,Networking,Data Processed,francecentral,Usage,60.2717,1 Hour,34.0297,USD
2026-06-15,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-data-prod-004,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-data-prod-004/providers/Microsoft.ContainerService/managedClusters/res01975,res01975,Azure Kubernetes Service,Compute,Standard Tier,germanywestcentral,Usage,30.0532,1 Unit,10.2475,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-data-corp-003,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-data-corp-003/providers/Microsoft.Web/sites/res01306,res01306,Azure Functions,Compute,Total Executions,northeurope,Usage,49.7231,1 Unit,8.6023,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-network-test-002,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-network-test-002/providers/Microsoft.OperationalInsights/workspaces/res00894,res00894,Log Analytics,Management and Governance,Data Retention,global,Usage,200.6586,1 Unit,47.3678,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-network-prod-002,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-network-prod-002/providers/Microsoft.Compute/virtualMachines/res01617,res01617,Virtual Machines,Compute,Standard_B2ms,germanywestcentral,Usage,15.0799,1 GB,4.4463,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-identity-corp-001,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-identity-corp-001/providers/Microsoft.OperationalInsights/workspaces/res01200,res01200,Log Analytics,Management and Governance,Basic Logs,global,Usage,25.3163,100 Hours,19.7662,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-network-prod-004,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-network-prod-004/providers/Microsoft.KeyVault/vaults/res00180,res00180,Key Vault,Security,Operations,francecentral,Usage,88.3369,1 GB,3.385,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-network-corp-001,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-network-corp-001/providers/Microsoft.Network/bandwidth/res01592,res01592,Bandwidth,Networking,Data Transfer Out - Zone 1,swedencentral,Usage,26.511,1 Unit,16.529,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-app-corp-004,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-app-corp-004/providers/Microsoft.Web/sites/res01432,res01432,Azure App Service,Compute,P2v3,swedencentral,Usage,145.0408,100 Hours,50.8733,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-app-prod-001,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-app-prod-001/providers/Microsoft.Network/applicationGateways/res00409,res00409,Application Gateway,Networking,Capacity Unit,northeurope,Usage,108.3541,1 Unit,7.6322,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-data-dev-003,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-data-dev-003/providers/Microsoft.ContainerRegistry/registries/res01088,res01088,Container Registry,Containers,Premium Registry,swedencentral,Usage,13.0894,1M Operations,18.7084,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-monitoring-test-001,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-monitoring-test-001/providers/Microsoft.ContainerService/managedClusters/res00564,res00564,Azure Kubernetes Service,Compute,Standard Tier,germanywestcentral,Usage,141.005,1 Unit,44.0899,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-compute-corp-001,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-compute-corp-001/providers/Microsoft.KeyVault/vaults/res00822,res00822,Key Vault,Security,Operations,francecentral,Usage,22.913,100 Hours,2.9632,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-app-hub-001,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-app-hub-001/providers/Microsoft.Storage/storageAccounts/res00380,res00380,Storage,Storage,Standard Page Blob,westeurope,Usage,84.5265,100 Hours,58.0795,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-monitoring-dev-004,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-monitoring-dev-004/providers/Microsoft.RecoveryServices/vaults/res01120,res01120,Azure Backup,Storage,Protected Instances,global,Usage,139.8334,1 GB,34.0551,USD
2026-06-15,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-identity-hub-003,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-identity-hub-003/providers/Microsoft.Sql/managedInstances/res00978,res00978,Azure SQL Managed Instance,Databases,vCore GP,swedencentral,Usage,50.6126,1 Hour,140.2314,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-monitoring-hub-003,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-monitoring-hub-003/providers/Microsoft.OperationalInsights/workspaces/res01159,res01159,Log Analytics,Management and Governance,Data Retention,francecentral,Usage,14.2725,100 Hours,83.0414,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-reservations-001,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-reservations-001/providers/Microsoft.Capacity/reservationOrders/res02009,reserved-02009,Reservations,Reservations,SQL vCore Reserved,francecentral,Purchase,1,1 Unit,725.3332,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-compute-prod-004,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-compute-prod-004/providers/Microsoft.Sql/servers/databases/res01721,res01721,Azure SQL Database,Databases,Business Critical,francecentral,Usage,133.4936,1 Unit,101.6372,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-security-dev-002,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-security-dev-002/providers/Microsoft.Network/loadBalancers/res00074,res00074,Load Balancer,Networking,Standard Rules,uksouth,Usage,186.2108,1 Unit,17.2956,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-security-corp-002,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-security-corp-002/providers/Microsoft.Storage/storageAccounts/res00629,res00629,Storage,Storage,Standard Page Blob,northeurope,Usage,62.5149,10 GB,78.5967,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-monitoring-prod-003,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-monitoring-prod-003/providers/Microsoft.OperationalInsights/workspaces/res01734,res01734,Log Analytics,Management and Governance,Data Ingestion,westeurope,Usage,134.244,1 Hour,58.3448,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-app-prod-001,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-app-prod-001/providers/Microsoft.Web/sites/res01192,res01192,Azure Functions,Compute,Execution Time,uksouth,Usage,20.3528,1 Hour,8.9243,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-app-dev-002,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-app-dev-002/providers/Microsoft.DocumentDB/databaseAccounts/res01791,res01791,Azure Cosmos DB,Databases,Serverless,global,Usage,169.8834,100 Hours,86.7028,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-monitoring-dev-002,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-monitoring-dev-002/providers/Microsoft.Sql/servers/databases/res01784,res01784,Azure SQL Database,Databases,General Purpose,global,Usage,109.4024,1M Operations,114.7731,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-monitoring-dev-003,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-monitoring-dev-003/providers/Microsoft.Web/sites/res01479,res01479,Azure Functions,Compute,Total Executions,global,Usage,68.8409,1 GB,2.0942,USD
2026-06-15,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-backup-test-002,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-backup-test-002/providers/Microsoft.Databricks/workspaces/res00571,res00571,Azure Databricks,Analytics,Standard DBU,germanywestcentral,Usage,8.0703,1 GB/Month,80.513,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-shared-hub-003,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-shared-hub-003/providers/Microsoft.Web/sites/res01505,res01505,Azure Functions,Compute,Execution Time,swedencentral,Usage,77.0657,10 GB,3.4965,USD
2026-06-15,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-monitoring-dev-004,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-monitoring-dev-004/providers/Microsoft.DocumentDB/databaseAccounts/res00613,res00613,Azure Cosmos DB,Databases,Serverless,germanywestcentral,Usage,195.0466,100 Hours,47.4635,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-compute-corp-003,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-compute-corp-003/providers/Microsoft.Web/sites/res00736,res00736,Azure Functions,Compute,Execution Time,northeurope,Usage,154.6601,1 GB/Month,1.8727,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-monitoring-corp-001,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-monitoring-corp-001/providers/Microsoft.Network/bandwidth/res01986,res01986,Bandwidth,Networking,Data Transfer Out - Zone 1,francecentral,Usage,223.8358,1 GB/Month,29.6665,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-app-test-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-app-test-001/providers/Microsoft.ServiceBus/namespaces/res00036,res00036,Service Bus,Integration,Operations,uksouth,Usage,140.5869,1 Hour,12.2492,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-monitoring-corp-004,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-monitoring-corp-004/providers/Microsoft.Network/ddosProtectionPlans/res00252,res00252,Azure DDoS Protection,Networking,Data Processed,germanywestcentral,Usage,173.675,1M Operations,57.0349,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-reservations-001,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-reservations-001/providers/Microsoft.Capacity/reservationOrders/res02006,reserved-02006,Reservations,Reservations,SQL vCore Reserved,francecentral,Purchase,1,1 Unit,722.9601,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-shared-dev-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-shared-dev-002/providers/Microsoft.Network/bandwidth/res00991,res00991,Bandwidth,Networking,Data Transfer Out - Zone 1,francecentral,Usage,227.9705,1 GB,16.7384,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-data-corp-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-data-corp-001/providers/Microsoft.Web/sites/res01391,res01391,Azure Functions,Compute,Execution Time,francecentral,Usage,69.2046,1 GB/Month,7.136,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-app-corp-002,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-app-corp-002/providers/Microsoft.ServiceBus/namespaces/res01222,res01222,Service Bus,Integration,Operations,germanywestcentral,Usage,231.5111,1 Unit,10.7295,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-backup-test-003,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-backup-test-003/providers/Microsoft.Network/bandwidth/res01632,res01632,Bandwidth,Networking,Inter-Region,uksouth,Usage,5.8428,1 Hour,19.8403,USD
2026-06-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-monitoring-dev-004,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-monitoring-dev-004/providers/Microsoft.Insights/components/res00638,res00638,Azure Monitor,Management and Governance,Metrics,global,Usage,207.2074,100 Hours,1.4593,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-network-prod-001,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-network-prod-001/providers/Microsoft.Sql/managedInstances/res01787,res01787,Azure SQL Managed Instance,Databases,vCore GP,global,Usage,199.2612,1 Unit,94.8276,USD
2026-06-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-monitoring-dev-001,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-monitoring-dev-001/providers/Microsoft.Databricks/workspaces/res01317,res01317,Azure Databricks,Analytics,Standard DBU,global,Usage,84.2075,1 Unit,80.407,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-data-hub-002,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-data-hub-002/providers/Microsoft.Databricks/workspaces/res00149,res00149,Azure Databricks,Analytics,Jobs Compute DBU,northeurope,Usage,191.5823,1 Hour,97.8149,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-security-hub-001,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-security-hub-001/providers/Microsoft.KeyVault/vaults/res01530,res01530,Key Vault,Security,Operations,swedencentral,Usage,40.1071,1 GB/Month,5.534,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-data-hub-002,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-data-hub-002/providers/Microsoft.ContainerRegistry/registries/res00772,res00772,Container Registry,Containers,Storage,francecentral,Usage,38.7734,100 Hours,6.1743,USD
2026-06-15,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-identity-hub-002,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-identity-hub-002/providers/Microsoft.Sql/managedInstances/res01533,res01533,Azure SQL Managed Instance,Databases,vCore GP,francecentral,Usage,28.4638,1M Operations,61.8695,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-compute-test-004,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-compute-test-004/providers/Microsoft.Network/ddosProtectionPlans/res00477,res00477,Azure DDoS Protection,Networking,Data Processed,germanywestcentral,Usage,138.9801,1 GB/Month,34.579,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-app-hub-001,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-app-hub-001/providers/Microsoft.EventHub/namespaces/res00480,res00480,Event Hubs,Analytics,Capture,francecentral,Usage,179.5398,1 Hour,29.3819,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-app-dev-004,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-app-dev-004/providers/Microsoft.Web/sites/res00601,res00601,Azure App Service,Compute,P2v3,northeurope,Usage,124.6616,100 Hours,2.5153,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-shared-dev-001,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-shared-dev-001/providers/Microsoft.DocumentDB/databaseAccounts/res01557,res01557,Azure Cosmos DB,Databases,RU/s Provisioned,uksouth,Usage,121.0719,1 Hour,67.6738,USD
2026-06-15,00000000-0000-0000-0000-000000000011,sub-management,rg-identity-hub-004,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-identity-hub-004/providers/Microsoft.ContainerService/managedClusters/res00912,res00912,Azure Kubernetes Service,Compute,Load Balancer,westeurope,Usage,36.5883,10 GB,41.3039,USD
2026-06-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-network-hub-003,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-network-hub-003/providers/Microsoft.Sql/servers/databases/res00681,res00681,Azure SQL Database,Databases,vCore Gen5,global,Usage,46.4594,10 GB,45.2004,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-network-corp-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-network-corp-001/providers/Microsoft.Web/sites/res00796,res00796,Azure App Service,Compute,I1v2,northeurope,Usage,205.2917,10 GB,39.5347,USD
2026-06-15,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-identity-test-003,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-identity-test-003/providers/Microsoft.Compute/virtualMachines/res00811,res00811,Virtual Machines,Compute,Standard_D4s_v5,uksouth,Usage,105.7512,100 Hours,117.2767,USD
2026-06-15,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-shared-dev-001,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-shared-dev-001/providers/Microsoft.Web/sites/res00617,res00617,Azure App Service,Compute,I1v2,germanywestcentral,Usage,178.2121,1M Operations,8.9142,USD
2026-06-15,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-shared-hub-004,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-shared-hub-004/providers/Microsoft.OperationalInsights/workspaces/res00888,res00888,Log Analytics,Management and Governance,Data Ingestion,global,Usage,163.959,100 Hours,14.3901,USD
