UsageDate,SubscriptionId,SubscriptionName,ResourceGroup,ResourceId,ResourceName,ServiceName,MeterCategory,MeterName,ResourceLocation,ChargeType,Quantity,UnitOfMeasure,PreTaxCost,Currency
2026-04-23,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-network-test-004,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-network-test-004/providers/Microsoft.RecoveryServices/vaults/res01436,res01436,Azure Backup,Storage,Protected Instances,northeurope,Usage,132.3479,10 GB,19.1413,USD
2026-04-07,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-app-dev-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-app-dev-001/providers/Microsoft.Network/loadBalancers/res00742,res00742,Load Balancer,Networking,Data Processed,northeurope,Usage,154.3674,10 GB,1.4979,USD
2026-04-20,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-app-test-004,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-app-test-004/providers/Microsoft.EventHub/namespaces/res00412,res00412,Event Hubs,Analytics,Capture,germanywestcentral,Usage,50.5863,10 GB,6.7581,USD
2026-04-03,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-network-dev-003,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-network-dev-003/providers/Microsoft.Sql/servers/databases/res00612,res00612,Azure SQL Database,Databases,General Purpose,global,Usage,4.3989,1M Operations,101.5132,USD
2026-04-27,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-app-hub-003,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-app-hub-003/providers/Microsoft.DocumentDB/databaseAccounts/res01473,res01473,Azure Cosmos DB,Databases,Serverless,global,Usage,92.3201,1 GB,33.3031,USD
2026-04-21,00000000-0000-0000-0000-000000000010,sub-identity,rg-app-test-002,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-app-test-002/providers/Microsoft.RecoveryServices/vaults/res01648,res01648,Azure Backup,Storage,Protected Instances,francecentral,Usage,72.8523,10 GB,5.9502,USD
2026-04-20,00000000-0000-0000-0000-000000000010,sub-identity,rg-monitoring-prod-001,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-monitoring-prod-001/providers/Microsoft.Databricks/workspaces/res01472,res01472,Azure Databricks,Analytics,Standard DBU,global,Usage,93.9342,1M Operations,64.7256,USD
2026-04-06,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-monitoring-dev-003,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-monitoring-dev-003/providers/Microsoft.KeyVault/vaults/res01112,res01112,Key Vault,Security,Operations,swedencentral,Usage,33.5412,1 GB/Month,0.3098,USD
2026-04-13,00000000-0000-0000-0000-000000000007,sub-network-spoke,rg-network-test-001,/subscriptions/00000000-0000-0000-0000-000000000007/resourceGroups/rg-network-test-001/providers/Microsoft.EventHub/namespaces/res00917,res00917,Event Hubs,Analytics,Capture,swedencentral,Usage,137.3587,1 GB/Month,12.1159,USD
2026-04-29,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-monitoring-prod-001,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-monitoring-prod-001/providers/Microsoft.ContainerRegistry/registries/res01375,res01375,Container Registry,Containers,Premium Registry,germanywestcentral,Usage,337.8468,100 Hours,23.0569,USD
2026-04-28,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-compute-hub-004,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-compute-hub-004/providers/Microsoft.Network/ddosProtectionPlans/res01109,res01109,Azure DDoS Protection,Networking,Protection Plan,germanywestcentral,Usage,83.1929,1 Unit,24.2873,USD
2026-04-20,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-app-prod-001,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-app-prod-001/providers/Microsoft.Network/loadBalancers/res00960,res00960,Load Balancer,Networking,Standard Rules,swedencentral,Usage,362.668,1M Operations,8.9591,USD
2026-04-29,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-identity-prod-003,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-identity-prod-003/providers/Microsoft.Web/sites/res01900,res01900,Azure App Service,Compute,P1v3,global,Usage,139.7212,10 GB,2.3733,USD
2026-04-19,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-app-dev-004,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-app-dev-004/providers/Microsoft.Storage/storageAccounts/res00505,res00505,Storage,Storage,Standard Page Blob,uksouth,Usage,147.8324,100 Hours,51.6733,USD
2026-04-24,00000000-0000-0000-0000-000000000011,sub-management,rg-compute-corp-003,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-compute-corp-003/providers/Microsoft.Network/loadBalancers/res01713,res01713,Load Balancer,Networking,Data Processed,uksouth,Usage,115.331,10 GB,16.0265,USD
2026-04-01,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-identity-dev-001,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-identity-dev-001/providers/Microsoft.Web/sites/res00195,res00195,Azure Functions,Compute,Total Executions,germanywestcentral,Usage,26.2051,1 GB,10.1143,USD
2026-04-17,00000000-0000-0000-0000-000000000011,sub-management,rg-security-prod-003,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-security-prod-003/providers/Microsoft.ContainerRegistry/registries/res01611,res01611,Container Registry,Containers,Storage,uksouth,Usage,40.5048,10 GB,27.7188,USD
2026-04-07,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-identity-test-002,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-identity-test-002/providers/Microsoft.Sql/servers/databases/res00860,res00860,Azure SQL Database,Databases,vCore Gen5,francecentral,Usage,174.6885,100 Hours,23.0323,USD
2026-04-01,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-compute-hub-002,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-compute-hub-002/providers/Microsoft.DocumentDB/databaseAccounts/res00291,res00291,Azure Cosmos DB,Databases,Serverless,westeurope,Usage,80.7647,1 Unit,23.7829,USD
2026-04-15,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-compute-prod-001,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-compute-prod-001/providers/Microsoft.KeyVault/vaults/res00348,res00348,Key Vault,Security,HSM Protected Keys,global,Usage,201.8023,1 Hour,2.4515,USD
2026-04-27,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-identity-test-002,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-identity-test-002/providers/Microsoft.Storage/storageAccounts/res00509,res00509,Storage,Storage,General Block Blob,swedencentral,Usage,179.8642,10 GB,47.958,USD
2026-04-28,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-backup-hub-004,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-backup-hub-004/providers/Microsoft.DocumentDB/databaseAccounts/res01033,res01033,Azure Cosmos DB,Databases,Storage,westeurope,Usage,15.6506,1 Hour,19.8559,USD
2026-04-12,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-security-hub-004,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-security-hub-004/providers/Microsoft.Security/pricings/res00220,res00220,Microsoft Defender for Cloud,Security,Defender for Servers P2,global,Usage,35.0455,1M Operations,15.9416,USD
2026-04-23,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-network-corp-003,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-network-corp-003/providers/Microsoft.Web/sites/res00800,res00800,Azure App Service,Compute,P2v3,global,Usage,63.196,100 Hours,38.3986,USD
2026-04-07,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-app-test-001,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-app-test-001/providers/Microsoft.ContainerService/managedClusters/res01869,res01869,Azure Kubernetes Service,Compute,Standard Tier,germanywestcentral,Usage,162.4473,1 Hour,30.2856,USD
2026-04-10,00000000-0000-0000-0000-000000000011,sub-management,rg-monitoring-hub-004,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-monitoring-hub-004/providers/Microsoft.ContainerService/managedClusters/res01810,res01810,Azure Kubernetes Service,Compute,Uptime SLA,swedencentral,Usage,54.2567,10 GB,36.9534,USD
2026-04-05,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-network-test-003,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-network-test-003/providers/Microsoft.Web/sites/res01162,res01162,Azure Functions,Compute,Total Executions,westeurope,Usage,56.4422,1M Operations,11.2255,USD
2026-04-02,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-shared-hub-001,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-shared-hub-001/providers/Microsoft.ServiceBus/namespaces/res00494,res00494,Service Bus,Integration,Premium Messaging Unit,germanywestcentral,Usage,47.0787,100 Hours,15.3979,USD
2026-04-06,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-shared-dev-002,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-shared-dev-002/providers/Microsoft.ContainerRegistry/registries/res01746,res01746,Container Registry,Containers,Premium Registry,global,Usage,105.8454,1 GB/Month,24.6088,USD
2026-04-05,00000000-0000-0000-0000-000000000010,sub-identity,rg-backup-prod-002,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-backup-prod-002/providers/Microsoft.Sql/managedInstances/res01336,res01336,Azure SQL Managed Instance,Databases,vCore GP,westeurope,Usage,70.9305,1M Operations,61.0562,USD
2026-04-06,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-data-dev-004,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-data-dev-004/providers/Microsoft.OperationalInsights/workspaces/res01356,res01356,Log Analytics,Management and Governance,Data Retention,westeurope,Usage,169.7207,100 Hours,28.7712,USD
2026-04-27,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-network-prod-002,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-network-prod-002/providers/Microsoft.ServiceBus/namespaces/res01062,res01062,Service Bus,Integration,Operations,germanywestcentral,Usage,27.8623,1 GB/Month,14.8032,USD
2026-04-05,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-compute-prod-004,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-compute-prod-004/providers/Microsoft.Network/applicationGateways/res01489,res01489,Application Gateway,Networking,Capacity Unit,francecentral,Usage,143.4613,100 Hours,23.5406,USD
2026-04-14,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-security-hub-003,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-security-hub-003/providers/Microsoft.Network/virtualNetworks/res00204,res00204,Virtual Network,Networking,Data Transfer Out,global,Usage,123.525,1 GB,8.8881,USD
2026-04-18,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-identity-prod-004,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-identity-prod-004/providers/Microsoft.Network/azureFirewalls/res01912,res01912,Azure Firewall,Networking,Deployment Hours,swedencentral,Usage,59.2656,1 GB/Month,37.6212,USD
2026-04-06,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-compute-corp-003,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-compute-corp-003/providers/Microsoft.Network/virtualNetworks/res01585,res01585,Virtual Network,Networking,Data Transfer Out,francecentral,Usage,265.5976,1M Operations,14.6514,USD
2026-04-04,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-compute-hub-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-compute-hub-001/providers/Microsoft.ContainerRegistry/registries/res01035,res01035,Container Registry,Containers,Storage,francecentral,Usage,54.4247,1 GB,35.4814,USD
2026-04-17,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-shared-corp-001,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-shared-corp-001/providers/Microsoft.Security/pricings/res01273,res01273,Microsoft Defender for Cloud,Security,Defender for Servers P2,northeurope,Usage,137.7659,1 Hour,34.6471,USD
2026-04-01,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-data-dev-002,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-data-dev-002/providers/Microsoft.Web/sites/res01400,res01400,Azure App Service,Compute,S1,uksouth,Usage,87.9953,1 Unit,3.5292,USD
2026-04-04,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-data-hub-004,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data-hub-004/providers/Microsoft.KeyVault/vaults/res01701,res01701,Key Vault,Security,Operations,francecentral,Usage,1.0567,1 Unit,2.4844,USD
2026-04-27,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-monitoring-test-004,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-monitoring-test-004/providers/Microsoft.EventHub/namespaces/res00902,res00902,Event Hubs,Analytics,Capture,francecentral,Usage,0.7237,1 GB,20.7286,USD
2026-04-28,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-network-prod-004,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-network-prod-004/providers/Microsoft.ContainerRegistry/registries/res01994,res01994,Container Registry,Containers,Premium Registry,northeurope,Usage,6.343,1M Operations,11.2257,USD
2026-04-29,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-data-hub-001,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-data-hub-001/providers/Microsoft.Network/virtualNetworks/res01026,res01026,Virtual Network,Networking,VNet Peering,northeurope,Usage,142.6259,10 GB,2.9877,USD
2026-04-28,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-monitoring-hub-002,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-monitoring-hub-002/providers/Microsoft.Network/virtualNetworks/res01598,res01598,Virtual Network,Networking,Data Transfer Out,germanywestcentral,Usage,106.429,100 Hours,6.4822,USD
2026-04-24,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-security-corp-003,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-security-corp-003/providers/Microsoft.Compute/virtualMachines/res01483,res01483,Virtual Machines,Compute,Standard_E4s_v5,global,Usage,5.5599,100 Hours,7.0598,USD
2026-04-12,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-backup-test-001,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-backup-test-001/providers/Microsoft.Security/pricings/res01916,res01916,Microsoft Defender for Cloud,Security,Defender for Storage,global,Usage,201.5039,10 GB,44.3654,USD
2026-04-02,00000000-0000-0000-0000-000000000011,sub-management,rg-shared-corp-001,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-shared-corp-001/providers/Microsoft.Sql/managedInstances/res01685,res01685,Azure SQL Managed Instance,Databases,vCore GP,germanywestcentral,Usage,137.5185,10 GB,128.712,USD
2026-04-11,00000000-0000-0000-0000-000000000011,sub-management,rg-shared-corp-001,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-shared-corp-001/providers/Microsoft.DocumentDB/databaseAccounts/res00055,res00055,Azure Cosmos DB,Databases,RU/s Provisioned,uksouth,Usage,212.8901,1 GB,101.8053,USD
2026-04-29,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-network-dev-002,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-network-dev-002/providers/Microsoft.RecoveryServices/vaults/res01612,res01612,Azure Backup,Storage,Protected Instances,northeurope,Usage,193.787,1 Hour,7.5087,USD
2026-04-23,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-monitoring-dev-003,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-monitoring-dev-003/providers/Microsoft.Network/loadBalancers/res01897,res01897,Load Balancer,Networking,Data Processed,uksouth,Usage,155.5517,10 GB,2.3363,USD
2026-04-21,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-app-corp-002,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-app-corp-002/providers/Microsoft.Network/azureFirewalls/res01381,res01381,Azure Firewall,Networking,Data Processed,global,Usage,34.4589,10 GB,16.205,USD
2026-04-29,00000000-0000-0000-0000-000000000011,sub-management,rg-app-test-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-app-test-002/providers/Microsoft.Network/applicationGateways/res01144,res01144,Application Gateway,Networking,Capacity Unit,uksouth,Usage,165.8151,1 GB/Month,55.6176,USD
2026-04-30,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-security-test-002,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-security-test-002/providers/Microsoft.ContainerService/managedClusters/res01101,res01101,Azure Kubernetes Service,Compute,Load Balancer,francecentral,Usage,7.0368,1M Operations,27.7308,USD
2026-04-22,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-security-prod-002,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-security-prod-002/providers/Microsoft.Sql/managedInstances/res01376,res01376,Azure SQL Managed Instance,Databases,vCore GP,germanywestcentral,Usage,148.7463,1 GB,127.2309,USD
2026-04-25,00000000-0000-0000-0000-000000000010,sub-identity,rg-app-test-004,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-app-test-004/providers/Microsoft.Network/virtualNetworks/res00827,res00827,Virtual Network,Networking,VNet Peering,uksouth,Usage,3.1419,1 GB,2.886,USD
2026-04-23,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-shared-test-001,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-shared-test-001/providers/Microsoft.Sql/managedInstances/res01647,res01647,Azure SQL Managed Instance,Databases,vCore BC,francecentral,Usage,53.2473,1 Hour,143.5606,USD
2026-04-24,00000000-0000-0000-0000-000000000010,sub-identity,rg-app-prod-002,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-app-prod-002/providers/Microsoft.Web/sites/res01009,res01009,Azure App Service,Compute,I1v2,francecentral,Usage,180.663,1 Hour,24.3418,USD
2026-04-09,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-monitoring-dev-001,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-monitoring-dev-001/providers/Microsoft.ContainerRegistry/registries/res00941,res00941,Container Registry,Containers,Build Minutes,francecentral,Usage,186.7748,1M Operations,21.2183,USD
2026-04-15,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-app-dev-003,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-app-dev-003/providers/Microsoft.Security/pricings/res01590,res01590,Microsoft Defender for Cloud,Security,Defender for Servers P2,francecentral,Usage,0.7759,10 GB,48.8631,USD
2026-04-20,00000000-0000-0000-0000-000000000009,sub-apps-corp,rg-backup-prod-003,/subscriptions/00000000-0000-0000-0000-000000000009/resourceGroups/rg-backup-prod-003/providers/Microsoft.Sql/servers/databases/res00990,res00990,Azure SQL Database,Databases,General Purpose,northeurope,Usage,4.6604,1 GB,122.2612,USD
2026-04-15,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-monitoring-prod-002,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-monitoring-prod-002/providers/Microsoft.Insights/components/res01401,res01401,Azure Monitor,Management and Governance,Alerts,swedencentral,Usage,7.3415,1M Operations,2.2109,USD
2026-04-01,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-identity-dev-002,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-identity-dev-002/providers/Microsoft.Sql/servers/databases/res00499,res00499,Azure SQL Database,Databases,vCore Gen5,westeurope,Usage,22.4992,10 GB,6.0944,USD
2026-04-20,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-compute-test-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-compute-test-001/providers/Microsoft.OperationalInsights/workspaces/res01717,res01717,Log Analytics,Management and Governance,Data Ingestion,westeurope,Usage,91.4965,1 GB/Month,43.1589,USD
2026-04-26,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-compute-hub-001,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-compute-hub-001/providers/Microsoft.DocumentDB/databaseAccounts/res00324,res00324,Azure Cosmos DB,Databases,RU/s Provisioned,westeurope,Usage,325.4455,1 Hour,17.7415,USD
2026-04-09,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-identity-test-001,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-identity-test-001/providers/Microsoft.ContainerService/managedClusters/res00524,res00524,Azure Kubernetes Service,Compute,Uptime SLA,germanywestcentral,Usage,11.6153,1 GB/Month,8.1661,USD
2026-04-13,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-app-prod-004,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-app-prod-004/providers/Microsoft.Network/loadBalancers/res01081,res01081,Load Balancer,Networking,Data Processed,uksouth,Usage,130.6183,1 Unit,5.7054,USD
2026-04-21,00000000-0000-0000-0000-000000000004,sub-data-prod,rg-security-hub-001,/subscriptions/00000000-0000-0000-0000-000000000004/resourceGroups/rg-security-hub-001/providers/Microsoft.Security/pricings/res00956,res00956,Microsoft Defender for Cloud,Security,Defender for Servers P2,germanywestcentral,Usage,4.174,1 Hour,24.4731,USD
2026-04-02,00000000-0000-0000-0000-000000000010,sub-identity,rg-security-prod-003,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-security-prod-003/providers/Microsoft.Insights/components/res01904,res01904,Azure Monitor,Management and Governance,Metrics,uksouth,Usage,2.4776,1 GB,1.9462,USD
2026-04-05,00000000-0000-0000-0000-000000000011,sub-management,rg-security-prod-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-security-prod-002/providers/Microsoft.Network/virtualNetworks/res01051,res01051,Virtual Network,Networking,VNet Peering,westeurope,Usage,85.0296,100 Hours,5.1253,USD
2026-04-02,00000000-0000-0000-0000-000000000011,sub-management,rg-shared-dev-002,/subscriptions/00000000-0000-0000-0000-000000000011/resourceGroups/rg-shared-dev-002/providers/Microsoft.OperationalInsights/workspaces/res00060,res00060,Log Analytics,Management and Governance,Basic Logs,uksouth,Usage,48.0501,100 Hours,9.8363,USD
2026-04-25,00000000-0000-0000-0000-000000000003,sub-platform-test,rg-backup-corp-003,/subscriptions/00000000-0000-0000-0000-000000000003/resourceGroups/rg-backup-corp-003/providers/Microsoft.Network/ddosProtectionPlans/res01692,res01692,Azure DDoS Protection,Networking,Data Processed,global,Usage,35.813,1 GB/Month,78.2168,USD
2026-04-10,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-data-test-002,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data-test-002/providers/Microsoft.Sql/managedInstances/res00417,res00417,Azure SQL Managed Instance,Databases,vCore BC,westeurope,Usage,20.8221,1 GB/Month,53.833,USD
2026-04-11,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-security-dev-003,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-security-dev-003/providers/Microsoft.Storage/storageAccounts/res00542,res00542,Storage,Storage,Cool LRS,francecentral,Usage,51.1217,1 GB,59.1588,USD
2026-04-21,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-data-prod-002,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-data-prod-002/providers/Microsoft.Databricks/workspaces/res00657,res00657,Azure Databricks,Analytics,Standard DBU,uksouth,Usage,180.7315,10 GB,34.292,USD
2026-04-14,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-data-dev-003,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-data-dev-003/providers/Microsoft.Network/azureFirewalls/res01344,res01344,Azure Firewall,Networking,Data Processed,uksouth,Usage,188.9087,1 Unit,28.0562,USD
2026-04-18,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-network-corp-002,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-network-corp-002/providers/Microsoft.Web/sites/res01777,res01777,Azure Functions,Compute,Execution Time,uksouth,Usage,68.5194,1 GB,1.0486,USD
2026-04-30,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-network-prod-003,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-network-prod-003/providers/Microsoft.Network/ddosProtectionPlans/res00562,res00562,Azure DDoS Protection,Networking,Data Processed,northeurope,Usage,168.1828,1M Operations,96.3448,USD
2026-04-15,00000000-0000-0000-0000-000000000010,sub-identity,rg-app-hub-002,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-app-hub-002/providers/Microsoft.DocumentDB/databaseAccounts/res01588,res01588,Azure Cosmos DB,Databases,Serverless,germanywestcentral,Usage,76.1604,100 Hours,50.889,USD
2026-04-12,00000000-0000-0000-0000-000000000012,sub-sandbox,rg-compute-dev-003,/subscriptions/00000000-0000-0000-0000-000000000012/resourceGroups/rg-compute-dev-003/providers/Microsoft.Sql/managedInstances/res01633,res01633,Azure SQL Managed Instance,Databases,vCore BC,westeurope,Usage,176.3757,10 GB,163.4768,USD
2026-04-06,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-identity-prod-003,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-identity-prod-003/providers/Microsoft.ContainerService/managedClusters/res01085,res01085,Azure Kubernetes Service,Compute,Load Balancer,westeurope,Usage,226.22,10 GB,26.1349,USD
2026-04-01,00000000-0000-0000-0000-000000000006,sub-network-hub,rg-app-prod-001,/subscriptions/00000000-0000-0000-0000-000000000006/resourceGroups/rg-app-prod-001/providers/Microsoft.Web/sites/res00230,res00230,Azure Functions,Compute,Execution Time,swedencentral,Usage,224.4501,1M Operations,6.4041,USD
2026-04-11,00000000-0000-0000-0000-000000000002,sub-platform-dev,rg-backup-dev-001,/subscriptions/00000000-0000-0000-0000-000000000002/resourceGroups/rg-backup-dev-001/providers/Microsoft.Network/virtualNetworks/res00628,res00628,Virtual Network,Networking,VNet Peering,global,Usage,48.1004,1 Unit,0.3755,USD
2026-04-27,00000000-0000-0000-0000-000000000001,sub-platform-prod,rg-monitoring-test-001,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-monitoring-test-001/providers/Microsoft.Web/sites/res00515,res00515,Azure Functions,Compute,Execution Time,francecentral,Usage,75.2357,1 GB/Month,0.1186,USD
2026-04-20,00000000-0000-0000-0000-000000000005,sub-data-dev,rg-shared-dev-003,/subscriptions/00000000-0000-0000-0000-000000000005/resourceGroups/rg-shared-dev-003/providers/Microsoft.Network/applicationGateways/res01233,res01233,Application Gateway,Networking,Capacity Unit,northeurope,Usage,123.9966,100 Hours,19.6374,USD
2026-04-22,00000000-0000-0000-0000-000000000008,sub-apps-online,rg-backup-corp-003,/subscriptions/00000000-0000-0000-0000-000000000008/resourceGroups/rg-backup-corp-003/providers/Microsoft.Network/azureFirewalls/res01903,res01903,Azure Firewall,Networking,Deployment Hours,swedencentral,Usage,125.9931,1 GB,36.8162,USD
2026-04-16,00000000-0000-0000-0000-000000000010,sub-identity,rg-identity-test-002,/subscriptions/00000000-0000-0000-0000-000000000010/resourceGroups/rg-identity-test-002/providers/Microsoft.Databricks/workspaces/res00741,res00741,Azure Databricks,Analytics,Premium DBU,germanywestcentral,Usage,98.9522,1 GB,60.0974,USD
